Date,Open
2013-11-05,2065.0092928615186
2013-11-06,2070.0
2013-11-07,2090.0
2013-11-08,2090.0
2013-11-09,2086.6766558421377
2013-11-10,2083.3318664276258
2013-11-11,2080.0
2013-11-12,2050.0
2013-11-13,2000.0
2013-11-14,1990.0
2013-11-15,2020.0
2013-11-16,2029.971601193045
2013-11-17,2040.0019917219975
2013-11-18,2050.0
2013-11-19,2060.0
2013-11-20,2040.0
2013-11-21,1980.0
2013-11-22,2000.0
2013-11-23,2011.5466525840006
2013-11-24,2026.1217020170589
2013-11-25,2040.0
2013-11-26,2000.0
2013-11-27,1940.0
2013-11-28,1950.0
2013-11-29,1940.0
2013-11-30,1938.4688929395875
2013-12-01,1933.8875719426514
2013-12-02,1930.0
2013-12-03,1960.0
2013-12-04,1960.0
2013-12-05,1930.0
2013-12-06,1900.0
2013-12-07,1906.6406772453247
2013-12-08,1913.2187442724805
2013-12-09,1920.0
2013-12-10,1860.0
2013-12-11,1930.0
2013-12-12,1960.0
2013-12-13,1910.0
2013-12-14,1910.0551834341434
2013-12-15,1909.969895066043
2013-12-16,1910.0
2013-12-17,1870.0
2013-12-18,1900.0
2013-12-19,1920.0
2013-12-20,1910.0
2013-12-21,1896.7046499620985
2013-12-22,1883.3922977501277
2013-12-23,1870.0
2013-12-24,1900.0
2013-12-25,1903.2855078071445
2013-12-26,1904.96590433366
2013-12-27,1910.0
2013-12-28,1908.3266973866905
2013-12-29,1910.0070939132058
2013-12-30,1910.0
2013-12-31,1921.126402756106
2014-01-01,1930.565315072491
2014-01-02,1940.0
2014-01-03,1940.0
2014-01-04,1919.9879563215616
2014-01-05,1899.9940941086365
2014-01-06,1880.0
2014-01-07,1870.0
2014-01-08,1880.0
2014-01-09,1860.0
2014-01-10,1880.0
2014-01-11,1883.306251616773
2014-01-12,1886.677852869025
2014-01-13,1890.0
2014-01-14,1930.0123442735867
2014-01-15,1970.0
2014-01-16,2010.0
2014-01-17,2000.0
2014-01-18,2000.0105217775676
2014-01-19,1999.9520825663235
2014-01-20,2000.0
2014-01-21,1955.0
2014-01-22,1965.0
2014-01-23,2000.0
2014-01-24,2020.0
2014-01-25,2011.6247734569556
2014-01-26,2000.771839701344
2014-01-27,1990.0
2014-01-28,1960.0
2014-01-29,2010.0
2014-01-30,1970.0
2014-01-31,1972.5751010847575
2014-02-01,1975.0175353012737
2014-02-02,1977.45996951779
2014-02-03,1980.0
2014-02-04,1950.0
2014-02-05,1980.0
2014-02-06,1975.0
2014-02-07,2050.0
2014-02-08,2053.210155468084
2014-02-09,2056.5623669764946
2014-02-10,2060.0
2014-02-11,2020.0
2014-02-12,2050.0
2014-02-13,2070.0
2014-02-14,2080.0
2014-02-15,2082.9126349571798
2014-02-16,2087.7240210029304
2014-02-17,2095.0
2014-02-18,2095.0
2014-02-19,2080.0
2014-02-20,2045.0
2014-02-21,2100.0
2014-02-22,2098.234796586059
2014-02-23,2096.611296154819
2014-02-24,2095.0
2014-02-25,2080.0
2014-02-26,2080.0
2014-02-27,2055.0
2014-02-28,2060.0
2014-03-01,2053.2972124367743
2014-03-02,2046.63932899699
2014-03-03,2040.0
2014-03-04,2050.0
2014-03-05,2105.0
2014-03-06,2120.0
2014-03-07,2120.0
2014-03-08,2121.6808237759915
2014-03-09,2120.8251655309464
2014-03-10,2120.0
2014-03-11,2095.0
2014-03-12,2075.0
2014-03-13,2090.0
2014-03-14,2065.0
2014-03-15,2115.0696157020893
2014-03-16,2164.99696104792
2014-03-17,2215.0
2014-03-18,2200.0
2014-03-19,2160.0
2014-03-20,2120.0
2014-03-21,2085.0
2014-03-22,2077.228058801653
2014-03-23,2070.277138550643
2014-03-24,2065.0
2014-03-25,2065.0
2014-03-26,2075.0
2014-03-27,2090.0
2014-03-28,2100.0
2014-03-29,2110.020997672806
2014-03-30,2120.0431992283693
2014-03-31,2130.065400783932
2014-04-01,2140.0
2014-04-02,2190.0
2014-04-03,2190.0
2014-04-04,2205.0
2014-04-05,2196.897352520323
2014-04-06,2189.199030628268
2014-04-07,2180.0
2014-04-08,2175.0
2014-04-09,2129.5142821933723
2014-04-10,2085.0
2014-04-11,2160.0
2014-04-12,2175.8469014068564
2014-04-13,2191.864064099984
2014-04-14,2210.0
2014-04-15,2205.0
2014-04-16,2210.0
2014-04-17,2220.0
2014-04-18,2222.5998002457945
2014-04-19,2228.593897505785
2014-04-20,2234.587994765776
2014-04-21,2240.0
2014-04-22,2190.0
2014-04-23,2180.0
2014-04-24,2210.0
2014-04-25,2200.0
2014-04-26,2201.683029354722
2014-04-27,2203.3104022301195
2014-04-28,2205.0
2014-04-29,2180.0
2014-04-30,2200.0
2014-05-01,2208.5657232127896
2014-05-02,2220.0
2014-05-03,2212.604660898668
2014-05-04,2203.8157222396667
2014-05-05,2195.0
2014-05-06,2200.0
2014-05-07,2200.0
2014-05-08,2235.0
2014-05-09,2190.0
2014-05-10,2206.7466392007627
2014-05-11,2223.3458227908104
2014-05-12,2240.0
2014-05-13,2240.0
2014-05-14,2260.0
2014-05-15,2242.483491247335
2014-05-16,2225.0
2014-05-17,2243.362599145031
2014-05-18,2261.6753792263494
2014-05-19,2280.0
2014-05-20,2275.0
2014-05-21,2240.0
2014-05-22,2255.0
2014-05-23,2265.0
2014-05-24,2266.516293843114
2014-05-25,2271.13794403965
2014-05-26,2275.0
2014-05-27,2262.8970881750474
2014-05-28,2250.0
2014-05-29,2254.9965563728774
2014-05-30,2260.0
2014-05-31,2240.0086919711284
2014-06-01,2220.0588533104115
2014-06-02,2200.0
2014-06-03,2230.0
2014-06-04,2220.0
2014-06-05,2200.0
2014-06-06,2205.0
2014-06-07,2206.713082677215
2014-06-08,2209.1114329310176
2014-06-09,2210.0
2014-06-10,2215.0
2014-06-11,2220.0
2014-06-12,2250.0
2014-06-13,2245.0
2014-06-14,2235.717787464252
2014-06-15,2228.0137602440404
2014-06-16,2220.0
2014-06-17,2180.0
2014-06-18,2205.0
2014-06-19,2200.0
2014-06-20,2210.0
2014-06-21,2206.6568628272403
2014-06-22,2203.345558769219
2014-06-23,2200.0
2014-06-24,2205.0
2014-06-25,2200.0
2014-06-26,2180.0
2014-06-27,2170.0
2014-06-28,2168.3386929104536
2014-06-29,2166.6680381037727
2014-06-30,2165.0
2014-07-01,2175.0
2014-07-02,2200.0
2014-07-03,2215.0
2014-07-04,2200.0
2014-07-05,2212.729017342299
2014-07-06,2224.4521033183373
2014-07-07,2240.0
2014-07-08,2245.0
2014-07-09,2278.9044997705587
2014-07-10,2310.0
2014-07-11,2290.0
2014-07-12,2285.029937642601
2014-07-13,2279.9973319023175
2014-07-14,2275.0
2014-07-15,2270.0
2014-07-16,2300.0
2014-07-17,2360.0
2014-07-18,2320.0
2014-07-19,2323.4350946246077
2014-07-20,2326.736381391279
2014-07-21,2330.0
2014-07-22,2350.0
2014-07-23,2335.0
2014-07-24,2335.0
2014-07-25,2325.0
2014-07-26,2327.02176706809
2014-07-27,2329.023432167553
2014-07-28,2331.0250972670165
2014-07-29,2333.0267623664795
2014-07-30,2335.0284274659425
2014-07-31,2337.0300925654055
2014-08-01,2339.0317576648686
2014-08-02,2341.0334227643316
2014-08-03,2343.0350878637946
2014-08-04,2345.0
2014-08-05,2350.0
2014-08-06,2315.0
2014-08-07,2340.0
2014-08-08,2335.0
2014-08-09,2345.026178573481
2014-08-10,2355.004245472115
2014-08-11,2365.0
2014-08-12,2360.0
2014-08-13,2350.0
2014-08-14,2360.0
2014-08-15,2360.0
2014-08-16,2356.6893949493788
2014-08-17,2353.380794052025
2014-08-18,2350.0
2014-08-19,2370.0
2014-08-20,2340.0
2014-08-21,2345.0
2014-08-22,2360.0
2014-08-23,2359.981899934424
2014-08-24,2359.9767162885455
2014-08-25,2360.0
2014-08-26,2360.0
2014-08-27,2335.0
2014-08-28,2345.0
2014-08-29,2345.0
2014-08-30,2343.7169701914404
2014-08-31,2343.874454651291
2014-09-01,2340.0
2014-09-02,2345.0
2014-09-03,2345.0
2014-09-04,2355.0
2014-09-05,2360.0
2014-09-06,2397.4065943366927
2014-09-07,2433.660537940308
2014-09-08,2470.0
2014-09-09,2470.0
2014-09-10,2510.0
2014-09-11,2440.0
2014-09-12,2410.0
2014-09-13,2401.127263086015
2014-09-14,2392.2697860887292
2014-09-15,2385.0
2014-09-16,2390.0
2014-09-17,2405.0
2014-09-18,2450.0
2014-09-19,2500.0
2014-09-20,2502.9575475123547
2014-09-21,2506.5448285604316
2014-09-22,2510.0
2014-09-23,2555.0
2014-09-24,2520.0
2014-09-25,2505.0
2014-09-26,2530.0
2014-09-27,2539.9230219705832
2014-09-28,2549.897726289658
2014-09-29,2560.0
2014-09-30,2565.0
2014-10-01,2715.0
2014-10-02,2570.0
2014-10-03,2480.0
2014-10-04,2458.406307638012
2014-10-05,2436.8103539077265
2014-10-06,2415.0
2014-10-07,2500.0
2014-10-08,2460.0
2014-10-09,2540.0
2014-10-10,2520.0
2014-10-11,2526.7062291640773
2014-10-12,2533.2803364934034
2014-10-13,2540.0
2014-10-14,2500.0
2014-10-15,2555.0
2014-10-16,2520.0
2014-10-17,2520.0
2014-10-18,2533.310283444139
2014-10-19,2546.628344676747
2014-10-20,2560.0
2014-10-21,2550.0
2014-10-22,2565.0
2014-10-23,2635.0
2014-10-24,2700.0
2014-10-25,2694.9577596786194
2014-10-26,2689.993637891912
2014-10-27,2685.0
2014-10-28,2680.0
2014-10-29,2665.0
2014-10-30,2620.0
2014-10-31,2640.0
2014-11-01,2636.581844487223
2014-11-02,2633.2359567153417
2014-11-03,2630.0
2014-11-04,2585.0
2014-11-05,2615.0
2014-11-06,2600.0
2014-11-07,2570.0
2014-11-08,2560.874301195304
2014-11-09,2548.334317658944
2014-11-10,2540.0
2014-11-11,2520.0
2014-11-12,2570.0
2014-11-13,2575.0
2014-11-14,2600.0
2014-11-15,2598.303789750187
2014-11-16,2596.661177420142
2014-11-17,2595.0
2014-11-18,2610.0
2014-11-19,2635.0
2014-11-20,2665.0
2014-11-21,2665.0
2014-11-22,2663.7611657062453
2014-11-23,2661.2660048491616
2014-11-24,2660.0
2014-11-25,2660.0
2014-11-26,2650.0
2014-11-27,2660.0
2014-11-28,2605.0
2014-11-29,2616.7249423316075
2014-11-30,2628.3070325749727
2014-12-01,2640.0
2014-12-02,2615.0
2014-12-03,2645.0
2014-12-04,2670.0
2014-12-05,2660.0
2014-12-06,2660.5905757547234
2014-12-07,2657.338509514588
2014-12-08,2655.0
2014-12-09,2660.0
2014-12-10,2630.0
2014-12-11,2660.0
2014-12-12,2640.0
2014-12-13,2628.434341493196
2014-12-14,2613.8374473490985
2014-12-15,2600.0
2014-12-16,2590.0
2014-12-17,2600.0
2014-12-18,2600.0
2014-12-19,2630.0
2014-12-20,2636.623996489612
2014-12-21,2643.296848439061
2014-12-22,2650.0
2014-12-23,2640.0
2014-12-24,2650.0
2014-12-25,2645.9688351150485
2014-12-26,2641.9680864794445
2014-12-27,2637.9673378438397
2014-12-28,2633.9665892082353
2014-12-29,2630.0
2014-12-30,2615.0
2014-12-31,2628.361357914432
2015-01-01,2641.6732892733726
2015-01-02,2655.0
2015-01-03,2646.6387215185414
2015-01-04,2638.2922224047697
2015-01-05,2630.0
2015-01-06,2600.0
2015-01-07,2610.0
2015-01-08,2625.0
2015-01-09,2605.0
2015-01-10,2598.377984288618
2015-01-11,2591.7188078457866
2015-01-12,2585.0
2015-01-13,2610.0
2015-01-14,2605.0
2015-01-15,2605.0
2015-01-16,2605.0
2015-01-17,2601.9624906400168
2015-01-18,2599.262724455103
2015-01-19,2595.0
2015-01-20,2595.0
2015-01-21,2610.0
2015-01-22,2610.0
2015-01-23,2645.0
2015-01-24,2651.607571706876
2015-01-25,2658.2669181859046
2015-01-26,2665.0
2015-01-27,2630.0
2015-01-28,2635.0
2015-01-29,2650.0
2015-01-30,2680.0
2015-01-31,2674.9810514857027
2015-02-01,2672.4875117804995
2015-02-02,2670.0
2015-02-03,2675.0
2015-02-04,2705.0
2015-02-05,2780.0
2015-02-06,2755.0
2015-02-07,2738.5069425645406
2015-02-08,2718.9787600680347
2015-02-09,2700.0
2015-02-10,2775.0
2015-02-11,2755.0
2015-02-12,2785.0
2015-02-13,2800.0
2015-02-14,2803.3166736332014
2015-02-15,2806.6303286532902
2015-02-16,2810.0
2015-02-17,2800.0
2015-02-18,2840.0
2015-02-19,2849.39992512963
2015-02-20,2860.0
2015-02-21,2845.7463140463406
2015-02-22,2832.6185103527296
2015-02-23,2815.0
2015-02-24,2810.0
2015-02-25,2800.0
2015-02-26,2795.0
2015-02-27,2800.0
2015-02-28,2810.006063181401
2015-03-01,2820.0251416308533
2015-03-02,2830.0
2015-03-03,2870.0
2015-03-04,2900.0
2015-03-05,2895.0
2015-03-06,2900.0
2015-03-07,2892.2401878991727
2015-03-08,2886.137715993077
2015-03-09,2880.0
2015-03-10,2880.0
2015-03-11,2850.0
2015-03-12,2845.0
2015-03-13,2840.0
2015-03-14,2828.3571506141384
2015-03-15,2816.7529367216775
2015-03-16,2805.0
2015-03-17,2855.0
2015-03-18,2820.0
2015-03-19,2860.0
2015-03-20,2835.0
2015-03-21,2850.078237041137
2015-03-22,2865.0571075407097
2015-03-23,2880.0
2015-03-24,2910.0
2015-03-25,2910.0
2015-03-26,2900.0
2015-03-27,2895.0
2015-03-28,2895.2407639100315
2015-03-29,2891.6947176482427
2015-03-30,2890.0
2015-03-31,2960.0
2015-04-01,2975.0
2015-04-02,2985.0
2015-04-03,2978.803855363339
2015-04-04,2972.6518514500617
2015-04-05,2966.4998475367843
2015-04-06,2960.0
2015-04-07,3095.0
2015-04-08,3015.0
2015-04-09,3015.0
2015-04-10,3040.0
2015-04-11,3030.316597418903
2015-04-12,3018.8947217306077
2015-04-13,3010.0
2015-04-14,3000.0
2015-04-15,2980.0
2015-04-16,2960.0
2015-04-17,2980.0
2015-04-18,2966.609081202302
2015-04-19,2953.3019828495117
2015-04-20,2940.0
2015-04-21,2945.0
2015-04-22,2990.0
2015-04-23,2990.0
2015-04-24,2980.0
2015-04-25,2974.402577660589
2015-04-26,2967.071195543381
2015-04-27,2960.0
2015-04-28,2820.0
2015-04-29,2800.0
2015-04-30,2660.0
2015-05-01,2668.960712142207
2015-05-02,2677.6627533523733
2015-05-03,2686.3647945625394
2015-05-04,2695.0
2015-05-05,2750.0
2015-05-06,2750.0
2015-05-07,2720.0
2015-05-08,2750.0
2015-05-09,2753.259757107307
2015-05-10,2756.5920456588706
2015-05-11,2760.0
2015-05-12,2725.0
2015-05-13,2730.0
2015-05-14,2737.855416895582
2015-05-15,2745.0
2015-05-16,2736.4038024523147
2015-05-17,2728.200891333613
2015-05-18,2720.0
2015-05-19,2725.0
2015-05-20,2755.0
2015-05-21,2790.0
2015-05-22,2850.0
2015-05-23,2856.590744729626
2015-05-24,2863.2554814265823
2015-05-25,2870.0
2015-05-26,2840.0
2015-05-27,2870.0
2015-05-28,2820.0
2015-05-29,2845.0
2015-05-30,2829.944316322426
2015-05-31,2815.0054923022544
2015-06-01,2800.0
2015-06-02,2799.9244345753905
2015-06-03,2800.0
2015-06-04,2700.0
2015-06-05,2690.0
2015-06-06,2693.285365511062
2015-06-07,2696.6268346154347
2015-06-08,2700.0
2015-06-09,2680.0
2015-06-10,2660.0
2015-06-11,2680.0
2015-06-12,2635.0
2015-06-13,2643.3905890486817
2015-06-14,2651.657713984193
2015-06-15,2660.0
2015-06-16,2655.0
2015-06-17,2700.0
2015-06-18,2740.0
2015-06-19,2725.0
2015-06-20,2730.0490930683522
2015-06-21,2735.0222117501526
2015-06-22,2740.0
2015-06-23,2745.0
2015-06-24,2730.0
2015-06-25,2725.0
2015-06-26,2690.0
2015-06-27,2686.730118335389
2015-06-28,2683.41084928735
2015-06-29,2680.0
2015-06-30,2725.0
2015-07-01,2720.0
2015-07-02,2695.0
2015-07-03,2700.0
2015-07-04,2705.825979758011
2015-07-05,2711.6703776869776
2015-07-06,2715.0
2015-07-07,2705.0
2015-07-08,2680.0
2015-07-09,2630.0
2015-07-10,2650.0
2015-07-11,2653.307720292213
2015-07-12,2656.7121961889134
2015-07-13,2660.0
2015-07-14,2710.0
2015-07-15,2695.0
2015-07-16,2697.9173930037446
2015-07-17,2700.7601209841323
2015-07-18,2703.6028489645205
2015-07-19,2706.4455769449087
2015-07-20,2709.288304925296
2015-07-21,2712.1310329056846
2015-07-22,2715.0
2015-07-23,2720.0
2015-07-24,2755.0
2015-07-25,2736.5984471757697
2015-07-26,2718.273740345007
2015-07-27,2700.0
2015-07-28,2640.0
2015-07-29,2600.0
2015-07-30,2575.0
2015-07-31,2590.0
2015-08-01,2588.33538162599
2015-08-02,2586.7479151834455
2015-08-03,2585.0
2015-08-04,2660.0
2015-08-05,2660.0
2015-08-06,2740.0
2015-08-07,2740.0
2015-08-08,2736.769348474824
2015-08-09,2733.485259621995
2015-08-10,2730.0
2015-08-11,2770.0
2015-08-12,2640.0
2015-08-13,2570.0
2015-08-14,2650.0
2015-08-15,2649.8193739844764
2015-08-16,2649.841516276604
2015-08-17,2649.863658568732
2015-08-18,2650.0
2015-08-19,2570.0
2015-08-20,2540.0
2015-08-21,2420.0
2015-08-22,2373.4477141802245
2015-08-23,2326.750002601368
2015-08-24,2280.0
2015-08-25,2300.0
2015-08-26,2325.0
2015-08-27,2430.0
2015-08-28,2570.0
2015-08-29,2569.870849660671
2015-08-30,2569.861934334075
2015-08-31,2570.0
2015-09-01,2570.0
2015-09-02,2440.0
2015-09-03,2485.0
2015-09-04,2455.0
2015-09-05,2450.0204353198133
2015-09-06,2444.9260211599994
2015-09-07,2440.0
2015-09-08,2365.0
2015-09-09,2380.0
2015-09-10,2370.0
2015-09-11,2400.0
2015-09-12,2399.95269595097
2015-09-13,2399.9617605623844
2015-09-14,2400.0
2015-09-15,2400.0
2015-09-16,2380.0
2015-09-17,2390.0
2015-09-18,2420.0
2015-09-19,2419.1929666887327
2015-09-20,2417.2741232111975
2015-09-21,2420.0
2015-09-22,2410.0
2015-09-23,2385.0
2015-09-24,2385.0317836987037
2015-09-25,2385.0
2015-09-26,2373.249353764555
2015-09-27,2361.501438796655
2015-09-28,2350.0
2015-09-29,2275.0
2015-09-30,2400.0
2015-10-01,2460.0
2015-10-02,2400.0
2015-10-03,2420.127505686821
2015-10-04,2440.066947297647
2015-10-05,2460.0
2015-10-06,2520.0
2015-10-07,2600.0
2015-10-08,2620.0
2015-10-09,2665.0
2015-10-10,2659.9786730382157
2015-10-11,2655.048012622322
2015-10-12,2650.0
2015-10-13,2680.0
2015-10-14,2639.9771651422916
2015-10-15,2600.0
2015-10-16,2600.0
2015-10-17,2586.681762717365
2015-10-18,2573.4459712978437
2015-10-19,2560.0
2015-10-20,2655.0
2015-10-21,2660.0
2015-10-22,2690.0
2015-10-23,2755.0
2015-10-24,2746.5948148490575
2015-10-25,2738.303308466856
2015-10-26,2730.0
2015-10-27,2710.0
2015-10-28,2685.0
2015-10-29,2725.0
2015-10-30,2650.0
2015-10-31,2620.093205595786
2015-11-01,2590.0475426135704
2015-11-02,2560.0
2015-11-03,2580.0
2015-11-04,2650.0
2015-11-05,2700.0
2015-11-06,2750.0
2015-11-07,2733.2765357023263
2015-11-08,2716.559540940727
2015-11-09,2700.0
2015-11-10,2600.0
2015-11-11,2590.0
2015-11-12,2595.0
2015-11-13,2580.0
2015-11-14,2576.710070605857
2015-11-15,2573.4044579186034
2015-11-16,2570.0
2015-11-17,2620.0
2015-11-18,2625.0
2015-11-19,2620.0
2015-11-20,2590.0
2015-11-21,2610.0318349483587
2015-11-22,2629.9771134260436
2015-11-23,2650.0
2015-11-24,2650.0
2015-11-25,2695.0
2015-11-26,2720.0
